,y_true,y_pred_neg,y_pred_hyp,y_pred_hol,edge_i,edge_j
36997,0,2.904816,-3.1656232,-0.935195,30358,16034
36998,0,2.747602,-2.7529585,-1.123819,46574,71642
36999,0,2.6770535,-2.7288666,-0.94071835,74509,69472
37000,0,2.7701945,-2.8244953,-1.0513958,30842,64716
37001,0,2.8157406,-2.8635728,-1.1320938,58502,35541
37002,0,2.944368,-2.9225526,-1.1094218,81748,25187
37003,0,2.7485728,-2.748173,-1.0262753,72362,79897
37004,0,2.8094695,-2.8379478,-1.0583563,86158,77006
37005,0,2.9537618,-3.11037,-0.90559274,80979,9415
37006,0,2.9130013,-2.8613257,-1.1590346,57720,30556
37007,0,2.8783143,-3.3530893,-0.90397334,63307,12871
37008,0,2.6477334,-2.8340704,-0.898211,75281,21142
37009,0,2.3685129,-2.7152152,-0.87975633,63422,16878
37010,0,3.1775768,-2.8587098,-1.1904624,62799,19567
37011,0,2.7763507,-3.2320309,-0.870306,27863,30488
37012,0,2.0038753,-2.8376408,-0.31224534,15334,25558
37013,0,2.6694086,-2.7626672,-1.0234023,6807,30988
37014,0,3.0063636,-3.1541555,-1.1027855,10019,6670
37015,0,2.847849,-2.6404512,-1.1594778,13780,88492
37016,0,2.7837515,-2.7902334,-1.091689,54637,82180
37017,0,2.9670184,-3.0676224,-1.1773398,5607,63617
37018,0,2.87299,-2.8708303,-0.93442607,37912,33815
37019,0,2.8835094,-2.849234,-1.05696,37909,63929
37020,0,2.486904,-2.713303,-0.8696479,45326,54042
37021,0,1.9568013,-1.8634013,-1.0386523,87916,79133
37022,0,3.317293,-3.213573,-1.2993904,3716,46863
37023,0,2.7125733,-2.9322257,-0.91430694,59122,27335
37024,0,2.2719014,-2.5600765,-0.87730604,61017,52535
37025,0,2.8517983,-2.9793024,-1.0957868,9637,50795
37026,0,2.7081308,-2.7317653,-1.1438168,63459,32865
37027,0,3.127356,-2.8590696,-1.2694374,12617,27278
37028,0,2.707743,-3.4620545,-0.6820877,43949,90930
37029,0,2.528426,-2.9007957,-0.8240535,19049,24307
37030,0,2.6924798,-2.8468156,-0.9372468,58704,38263
37031,0,2.843123,-2.9361784,-1.054106,89918,41555
37032,0,2.812908,-2.747265,-1.2253919,18696,7233
37033,0,2.890145,-2.949545,-1.1390884,11688,41121
37034,0,2.7942922,-2.8291802,-1.0252423,42026,84439
37035,0,3.1752574,-3.0363412,-1.2052938,13470,88556
37036,0,2.3854465,-2.707857,-0.83030593,41601,17481
37037,0,2.7629032,-2.8861172,-0.9805925,36776,30825
37038,0,2.6731126,-2.7841363,-0.9852358,66186,76565
37039,0,2.7840357,-2.8807395,-0.9812442,9959,79370
37040,0,2.725204,-2.7502072,-1.0674597,76392,90588
37041,0,2.9664567,-3.3388956,-1.006145,47674,12519
37042,0,2.6207283,-2.5932782,-1.0818852,10530,36544
37043,0,2.8001027,-2.7936256,-1.0054445,23192,10448
37044,0,3.26378,-3.2110026,-1.2672144,33734,89943
37045,0,2.9738624,-2.976043,-1.0654633,68116,60593
37046,0,2.8872485,-2.9160724,-1.1997197,12028,18279
37047,0,2.6155384,-2.775515,-0.9298455,20311,39925
37048,0,2.6943674,-2.7843359,-0.98781073,16214,86180
37049,0,2.612236,-2.6700108,-1.1094215,33042,60798
37050,0,2.7111135,-2.8516989,-0.9301474,38172,40114
37051,0,3.190668,-2.9593754,-1.371565,23452,40322
37052,0,2.8482265,-2.8379955,-1.1175083,43489,40951
37053,0,0.34290013,-0.8727081,0.3137548,18293,25178
37054,0,2.9878697,-2.9762278,-1.1811198,42082,84514
37055,0,2.762215,-3.0004177,-0.86771715,29452,11885
37056,0,2.8013544,-2.8089013,-1.1028005,64574,51992
37057,0,2.9167302,-2.9206462,-1.0528502,51867,62838
37058,0,2.6585605,-2.7477453,-1.0831845,3975,32677
37059,0,3.1007888,-3.035945,-1.2532519,41899,44611
37060,0,2.9618754,-2.8855982,-1.1183178,67219,12815
37061,0,2.7723088,-2.9497547,-1.0257722,3501,3832
37062,0,3.155415,-2.993151,-1.215093,883,8776
37063,0,2.953063,-2.9275806,-1.0372859,47719,78081
37064,0,3.1243641,-3.0538402,-1.1310217,33449,76510
37065,0,2.637159,-2.659026,-1.0830522,44708,38764
37066,0,2.706123,-2.84094,-0.9411696,54504,81641
37067,0,3.0485773,-2.9001393,-1.2107463,42289,33958
37068,0,2.851784,-3.0357618,-1.0501331,73848,24430
37069,0,2.9135356,-3.0023608,-1.0620471,43623,40508
37070,0,2.842354,-2.8428075,-1.1029997,523,90101
37071,0,1.8372447,-1.9000478,-0.91782534,66939,3839
37072,0,2.7407682,-2.7105503,-1.0659611,10008,21035
37073,0,2.5991585,-2.8531053,-0.9055475,56290,16944
37074,0,2.800791,-2.8825815,-1.0278982,26450,50750
37075,0,2.6639142,-3.4349964,-0.3631027,19536,35338
37076,0,2.5918665,-2.8674786,-0.9643286,36831,53272
37077,0,3.016331,-2.9094536,-1.2732761,37426,7075
37078,0,1.6119992,-2.9387987,0.324695,61125,41977
37079,0,2.4163847,-2.7277904,-0.8183296,33524,70451
37080,0,2.9319844,-3.0173588,-1.0685052,10921,69391
37081,0,2.7104752,-2.8255634,-0.99603677,58177,71201
37082,0,2.4141133,-2.6385093,-0.941878,46229,23313
37083,0,2.9956868,-2.9761539,-0.9978584,77181,11037
37084,0,3.064014,-2.9339337,-1.1530521,83818,25975
37085,0,2.4092839,-2.5705903,-1.0690924,83729,19388
37086,0,2.6938288,-2.7772012,-1.0259824,69917,37219
37087,0,3.239836,-3.1949084,-1.1167427,12866,35043
37088,0,0.20118058,0.18322024,-0.75289685,35186,32821
37089,0,2.2794187,-2.7098613,-0.71528155,15021,89477
37090,0,2.352626,-2.5262487,-0.94745094,32405,26544
37091,0,2.7863414,-2.8535554,-1.0582677,58961,53789
37092,0,2.8314104,-2.8832123,-1.011885,82320,22227
37093,0,2.6501417,-2.7774193,-0.9578608,1649,41159
37094,0,2.5895667,-2.7459,-1.0082144,53782,40507
37095,0,2.7850804,-2.721778,-1.1010648,59429,77917
37096,0,2.7614672,-3.623975,-0.44090363,63753,8032
37097,0,2.8508224,-3.0004625,-0.94994915,76104,57375
37098,0,2.8070114,-2.90314,-1.1038389,68342,33305
37099,0,2.9691403,-2.8356981,-1.2167915,63252,26486
37100,0,2.3922386,-3.5789466,-0.10463384,49110,33534
37101,0,2.8028424,-2.900235,-0.9549256,31130,3412
37102,0,2.6297243,-2.73494,-1.0255561,36890,68352
37103,0,2.1064706,-2.2308383,-0.83929116,84004,70394
37104,0,2.97624,-2.904255,-1.0836335,10228,21143
37105,0,2.655167,-2.9328673,-0.85940075,8226,33457
37106,0,2.8770618,-2.9229333,-1.128687,17687,6059
37107,0,2.6722836,-2.6904237,-1.0326942,83140,36367
37108,0,2.5510414,-2.7427354,-0.93272704,34257,5459
37109,0,2.5484169,-2.6266122,-0.9787204,37090,36923
37110,0,0.53405577,-1.5608219,0.5869179,59111,56895
37111,0,2.9178402,-2.817801,-1.079956,76374,8347
37112,0,2.8262298,-2.6188605,-1.1411484,48848,81456
37113,0,2.7752717,-2.878998,-0.98561025,19508,19026
37114,0,1.9483092,-2.978381,-0.059756614,29152,22798
37115,0,2.7024632,-2.8868175,-1.0676721,3518,57985
37116,0,3.4862115,-3.3388665,-1.2902517,84243,35639
37117,0,2.26802,-2.2731924,-0.95677024,88460,83710
37118,0,3.3018298,-3.2879212,-1.1756042,63695,25304
37119,0,2.9391837,-2.9335244,-1.089878,2583,32037
37120,0,2.6916678,-2.703419,-1.0919573,12843,55351
37121,0,2.5639856,-2.802142,-0.7267395,61223,38080
37122,0,2.8346782,-2.8710742,-1.1424649,54157,8495
37123,0,2.6900368,-2.867592,-0.9298801,69994,31609
37124,0,2.3540423,-2.9436562,-0.7575219,33538,47000
37125,0,2.9704487,-2.8073664,-1.2106389,79758,29333
37126,0,2.7177846,-2.775726,-1.1390939,8830,59498
37127,0,2.709207,-2.8486855,-0.9597713,87458,2496
37128,0,2.6601906,-2.6918805,-1.0364532,23139,72593
37129,0,2.8005533,-2.9277143,-1.0042605,58487,57997
37130,0,2.924223,-2.9369082,-1.0508572,11414,42759
37131,0,2.1489973,-2.3485832,-0.76481503,55899,15184
37132,0,1.4531476,-2.0046418,-0.009361384,43651,19268
37133,0,3.1961436,-2.9648275,-1.285396,29630,59177
37134,0,2.9198225,-3.0295267,-1.291838,16236,12553
37135,0,2.8745844,-2.9380202,-1.2184385,11325,35048
37136,0,2.8515642,-2.947775,-1.0172012,12412,75485
37137,0,2.5000093,-2.648708,-0.92276627,85811,87028
37138,0,3.1328464,-3.126992,-1.0873857,87392,40765
37139,0,3.0642416,-2.9297895,-1.2589406,25596,72967
37140,0,2.5848012,-2.7740567,-0.99120426,24158,29135
37141,0,2.7355607,-2.779505,-1.0442572,72709,58963
37142,0,2.305556,-2.8194895,-0.51676315,23047,21759
37143,0,2.9675303,-3.0062795,-1.0125655,4581,23636
37144,0,2.3906507,-2.7305815,-0.84706926,43988,25286
37145,0,3.2042525,-3.0833962,-1.1694722,67718,54461
37146,0,2.2284374,-2.7646744,-0.5871278,87030,57918
37147,0,2.7241142,-2.7670372,-1.0387148,55564,34495
37148,0,3.103468,-3.1469352,-1.1561625,15440,43852
37149,0,2.5878427,-2.7514327,-0.931911,52711,23513
37150,0,2.829233,-2.8670068,-1.0360388,88581,33855
37151,0,2.6842382,-2.9254596,-0.8126042,24976,44742
37152,0,2.6405985,-2.9298801,-0.8236108,36035,65445
37153,0,3.2058399,-3.0457308,-1.2821544,2630,10568
37154,0,3.0840554,-3.0135934,-1.0997243,45531,62130
37155,0,2.521711,-2.7487495,-0.89948654,29719,51549
37156,0,2.8893898,-2.8845706,-1.1115298,1398,45918
37157,0,2.7233036,-2.804538,-1.0033021,57176,74007
37158,0,2.4967687,-2.7111516,-0.88375616,396,38022
37159,0,2.238518,-2.6036084,-0.77891904,73883,57907
37160,0,2.5898561,-2.7252357,-0.97010237,42816,5578
37161,0,2.856484,-2.7756624,-1.1020235,59226,88882
37162,0,2.8208184,-2.7389474,-1.1945007,59082,84284
37163,0,0.54601926,-1.6945,0.8402525,62647,59246
37164,0,2.4859788,-2.6825433,-0.8881556,36938,68676
37165,0,1.0822797,-0.8756963,-0.8407714,56553,56600
37166,0,2.9539309,-2.903501,-1.1523817,51263,33653
37167,0,1.955703,-1.974733,-0.9683073,26490,27666
37168,0,2.8391755,-2.9870777,-0.96553946,76024,70257
37169,0,2.7840793,-2.7393508,-1.0051801,9347,67339
37170,0,2.707657,-2.7512212,-1.0064818,4299,46082
37171,0,2.8670046,-2.880939,-1.0166842,3712,63947
37172,0,3.0973365,-3.1461174,-1.1600363,9196,52950
37173,0,2.6244144,-2.6463604,-1.1498975,79046,26036
37174,0,2.6268218,-3.787432,-0.40838546,8887,9738
37175,0,2.7127073,-2.7440956,-1.1739689,47428,25494
37176,0,2.667799,-2.7522345,-0.99230635,32714,60319
37177,0,2.66931,-2.871022,-0.8991223,22501,14617
37178,0,2.7713835,-2.8787584,-1.1206181,59219,50291
37179,0,3.088034,-3.1019838,-1.0967491,56363,79532
37180,0,2.9341867,-2.9430625,-1.0520287,37565,4161
37181,0,3.175084,-3.156697,-1.0150082,49090,41687
37182,0,2.7736447,-2.8425648,-1.0116904,14402,27006
37183,0,2.81078,-2.8757298,-1.0219266,24652,22833
37184,0,2.8020346,-2.8735902,-1.0254437,3416,937
37185,0,2.9130096,-3.0168219,-1.0752372,30659,64780
37186,0,2.9897141,-2.8795555,-1.1476036,7540,89961
37187,0,2.3170633,-3.714177,-0.13572295,13771,90930
37188,0,3.1313398,-3.0052407,-1.1946014,6898,78118
37189,0,2.766923,-2.733542,-1.1508667,36301,35481
37190,0,2.5113306,-2.817432,-0.8235425,75620,15691
37191,0,3.0796578,-3.1550949,-1.0888537,13523,54923
37192,0,2.4062402,-2.6086705,-0.9142347,48864,10913
37193,0,2.7541056,-2.8856025,-0.9711467,42199,70892
37194,0,2.4875815,-3.0541534,-0.69952524,41672,61433
37195,0,2.5787036,-3.238435,-0.8355875,13971,65707
37196,0,2.897406,-2.9839697,-1.0788082,64655,7191
37197,0,3.0000956,-2.984962,-1.1171597,36790,81383
37198,0,2.777261,-2.7652712,-1.0461094,66536,11434
37199,0,3.0605214,-3.0166693,-1.0225887,737,72369
37200,0,2.8813484,-2.9572196,-1.0361307,27367,51606
37201,0,2.8497417,-2.8735752,-1.0386441,14418,71358
37202,0,2.7991219,-2.9013865,-1.0314482,2262,24549
37203,0,3.0299816,-2.8908827,-1.1198937,47382,5718
37204,0,2.7134204,-2.9306479,-0.9146883,49670,56399
37205,0,2.6151228,-2.6864696,-1.025904,21603,85215
37206,0,2.4114754,-3.2855637,-0.6336012,13801,49947
37207,0,2.9865258,-3.0574074,-1.0113997,31899,53216
37208,0,2.8327072,-3.482135,-0.9225321,75405,64602
37209,0,-1.0773772,1.2996527,0.006633306,21178,45551
37210,0,0.09866221,0.05503685,-0.36064237,69614,46481
37211,0,3.0640705,-2.927619,-1.2254354,12037,43932
37212,0,2.9650612,-3.0317993,-0.9199607,22745,67590
37213,0,2.9116216,-2.9212322,-1.0594711,66530,10842
37214,0,2.846915,-2.868772,-1.0739107,6906,85031
37215,0,2.902186,-2.9233122,-1.012183,21738,29865
37216,0,2.837943,-2.8981528,-1.0480968,36954,30542
37217,0,2.5827827,-2.6992943,-0.9428009,70633,85096
37218,0,2.8304207,-2.7907913,-1.1616955,15433,83125
37219,0,2.811857,-2.7999449,-1.207626,33098,47116
37220,0,3.0110524,-2.8665102,-1.2414163,49023,82655
37221,0,2.8338802,-2.8283913,-1.0414811,57599,17828
37222,0,2.9686935,-3.1067495,-1.0229704,45211,47070
37223,0,2.795377,-2.927768,-1.0342882,17191,2201
37224,0,2.6501362,-2.7376583,-0.9979143,23823,83015
37225,0,3.6809747,-3.573317,-1.1786427,53479,23505
37226,0,2.5944886,-2.8280666,-0.83640236,5541,74044
37227,0,2.7563684,-2.8845854,-1.0198239,3277,21826
37228,0,2.664466,-2.8097491,-0.99890983,32644,74653
37229,0,2.657653,-2.7933545,-0.91607076,71366,3102
37230,0,2.8337774,-2.9073606,-0.9860661,66111,76776
37231,0,3.1619177,-2.9167337,-1.2660633,64821,87682
37232,0,2.2531374,-2.7042406,-0.7290349,11945,8088
37233,0,2.630446,-2.7864282,-0.88336575,6490,30198
37234,0,2.6960928,-2.69695,-1.0943116,1616,63261
37235,0,2.5041156,-2.7369323,-0.92900425,19693,88659
37236,0,2.787016,-2.808476,-1.0417706,62474,38264
37237,0,2.833977,-3.0049899,-1.0091383,28710,11937
37238,0,2.4977329,-3.2564878,-0.57895154,9450,47145
37239,0,3.3888535,-3.385365,-1.1151211,29142,62430
37240,0,2.6705792,-2.740276,-1.0347453,85511,65941
37241,0,3.0291858,-3.3775072,-0.84425855,14544,69081
37242,0,2.8349776,-2.774256,-1.1710526,61796,68611
37243,0,2.8129377,-2.8840065,-1.0468576,14652,84832
37244,0,2.644907,-2.6069813,-1.1833723,35784,1825
37245,0,0.7195443,-2.2675636,1.0377113,8199,7634
37246,0,3.1686425,-3.1654012,-1.1766334,70043,49455
37247,0,3.038781,-2.9920435,-1.0768914,27518,32147
37248,0,2.79168,-2.9156141,-0.93028903,83359,75803
37249,0,3.15326,-3.2451437,-1.0873299,86121,77165
37250,0,2.8202078,-2.9437602,-0.9547714,77441,25940
37251,0,-1.446794,2.039511,-0.11327134,88891,85559
37252,0,1.9568174,-2.8670962,-0.0916945,27762,12697
37253,0,2.6715643,-2.8194487,-0.9395721,1589,25291
37254,0,3.2112088,-3.0188246,-1.3386904,16638,12605
37255,0,3.4510462,-3.3386912,-1.2679372,11277,49465
37256,0,-0.45698723,-2.1034284,2.6423223,9180,13277
37257,0,2.7974534,-2.885606,-1.0783248,74235,56765
37258,0,2.7182136,-2.8281775,-0.9853405,19307,59111
37259,0,3.2227793,-3.1436193,-1.2080138,76312,62109
37260,0,2.8530946,-2.8170195,-1.0593573,21901,51371
37261,0,2.805114,-2.8211598,-1.0711257,31477,58439
37262,0,2.7124026,-2.6242034,-0.9524378,67791,7916
37263,0,2.8918,-2.9287062,-1.0219961,18764,59849
37264,0,2.7249658,-2.6970031,-1.1728771,30523,6381
37265,0,3.127569,-3.2009468,-1.0604271,56636,69862
37266,0,1.7950307,-1.7778491,-0.84261024,60978,31760
37267,0,2.7950466,-2.815592,-1.0608658,12391,64785
37268,0,2.1935587,-2.2367516,-0.9514866,85826,57936
37269,0,2.918217,-3.0134625,-1.0672497,17305,54474
37270,0,1.5088594,-1.6049984,-0.58469987,44618,53471
37271,0,2.7249966,-2.9542391,-0.9245295,50102,15051
37272,0,2.3997486,-2.6226487,-0.87659913,77885,71492
37273,0,2.4584546,-2.6965828,-0.9482547,10553,67124
37274,0,2.8419993,-2.9435537,-1.0324981,12287,40183
37275,0,1.1355546,-2.3202143,0.50608873,23034,23797
37276,0,2.769225,-2.7953866,-1.0200003,74535,91235
37277,0,2.8398168,-2.9413562,-0.99275887,56209,70317
37278,0,2.7099338,-2.8166635,-1.0006952,24672,91023
37279,0,1.1732712,-1.1246696,-0.83711344,65566,67586
37280,0,2.430358,-2.908033,-0.6566713,58586,16878
37281,0,2.6126041,-2.7453098,-1.0405823,12847,56926
37282,0,2.631286,-2.801531,-0.9339574,66487,40640
37283,0,-0.10511561,-1.5786854,1.5292414,10480,13553
37284,0,2.7519593,-3.0929632,-0.8811247,20142,29330
37285,0,2.7072113,-2.8213868,-0.91543585,78720,48069
37286,0,2.8216133,-3.043018,-0.90592957,2444,82275
37287,0,2.6306708,-2.693663,-0.9802685,30971,71358
37288,0,2.576704,-2.8975368,-0.9643801,85091,21959
37289,0,2.8855815,-2.7406473,-1.2425021,79236,33241
37290,0,2.2727618,-2.3070788,-0.93852437,82164,42280
37291,0,3.0019443,-2.9971254,-1.1562656,19696,71904
37292,0,2.4468179,-2.7748096,-0.8265164,86670,59602
37293,0,2.952909,-2.8736656,-1.0686383,3323,63500
37294,0,2.9125636,-2.873342,-1.1365279,42775,85190
37295,0,2.9145358,-2.9491632,-1.1984082,73718,9302
37296,0,2.627378,-2.6668055,-1.0984354,7525,77932
37297,0,3.1481738,-3.0155406,-1.1751069,56873,76711
37298,0,3.0314522,-3.1608956,-0.8770082,19443,41000
37299,0,2.8083255,-2.8880172,-0.973414,48894,52955
37300,0,2.9505885,-3.5097907,-0.73505384,7720,63942
37301,0,2.971008,-2.9971693,-1.048389,67112,36339
37302,0,2.255761,-2.9236898,-0.49980673,49952,76687
37303,0,2.4869916,-2.6182811,-1.0139216,84631,78234
37304,0,3.2006307,-2.9546502,-1.2520007,26706,21503
37305,0,2.79565,-2.8364537,-1.0676568,77787,75353
37306,0,3.3835607,-3.3112402,-1.2372981,20207,27446
37307,0,3.1228044,-3.0337536,-1.1151416,27400,19416
37308,0,3.0908048,-3.0467665,-1.225561,9552,77686
37309,0,2.7352242,-2.8743553,-0.976118,34211,50800
37310,0,2.8014536,-3.1045938,-0.9672983,58577,77019
37311,0,3.0245595,-3.025649,-1.1639506,76297,48176
37312,0,2.6961868,-3.0866385,-0.7314766,24298,70195
37313,0,2.019854,-2.2448041,-0.7822182,42643,7332
37314,0,2.8343027,-2.9934068,-1.0199434,30670,15624
37315,0,2.7998433,-2.956931,-0.8770165,58971,43033
37316,0,3.0711787,-2.8437972,-1.2559229,32069,11462
37317,0,2.6565063,-2.7379231,-1.0104369,74324,91153
37318,0,2.5025413,-2.786351,-0.8765963,14797,30704
37319,0,2.9257107,-2.9918664,-0.9772943,75255,40001
37320,0,2.9356012,-2.902429,-1.2754215,43141,8716
37321,0,2.4980779,-2.544658,-1.0426177,80685,61738
37322,0,2.840703,-2.8301015,-1.0360848,56575,35997
37323,0,2.5941532,-2.783132,-0.95891637,38992,87017
37324,0,2.1526964,-2.585741,-0.5931285,85807,18304
37325,0,2.902327,-2.8658872,-1.1298176,64387,46099
37326,0,1.8590734,-1.7165549,-1.0719373,63703,52838
37327,0,2.709455,-2.7847881,-1.0337541,39676,77315
37328,0,2.8803103,-3.143889,-1.0233215,67330,46675
37329,0,2.6891086,-2.821834,-1.0041363,86346,62400
37330,0,2.7384121,-2.867499,-0.9552618,26056,69016
37331,0,3.2305596,-2.9964502,-1.17314,30918,90073
37332,0,2.8597414,-2.8672092,-1.0558844,67826,78861
37333,0,2.818287,-2.740766,-1.2010795,47463,6056
37334,0,1.3377701,-1.0921805,-0.9594012,70529,35392
37335,0,2.1803823,-2.644012,-0.5518347,57890,75109
37336,0,2.947669,-2.950536,-1.0039084,68662,78865
37337,0,2.7020078,-2.875285,-1.071767,58547,52991
37338,0,2.9872003,-2.9162498,-1.1302706,16484,73098
37339,0,2.3778152,-3.256086,-0.41213283,9811,68252
37340,0,2.6883183,-2.8390288,-0.9853225,55638,34325
37341,0,2.7202742,-2.8042796,-1.2398738,88487,69254
37342,0,2.7539318,-2.8052783,-0.9857956,53108,88373
37343,0,2.4367657,-2.6384242,-1.0046712,26584,72612
37344,0,2.7435238,-2.7430673,-1.1062979,31289,46650
37345,0,2.4899864,-2.761955,-0.81506294,20939,57471
37346,0,2.3111982,-2.387734,-0.9750427,83737,90651
37347,0,2.944886,-3.1255987,-0.9524587,11177,27351
37348,0,2.7514975,-2.6848636,-1.1029338,64533,77085
37349,0,2.8508449,-3.475679,-0.8258193,58927,47513
37350,0,2.7941759,-2.8163426,-0.9043728,71558,51427
37351,0,2.7543044,-2.8239758,-0.9480959,85037,58153
37352,0,2.7281644,-2.9699452,-0.9250631,58916,76210
37353,0,2.8454518,-3.3385432,-1.0648689,66002,13381
37354,0,2.7870457,-2.90468,-0.9731036,39223,79346
37355,0,2.6726115,-2.8040571,-0.9617399,29522,17052
37356,0,3.0562854,-2.984155,-1.2438952,47407,71077
37357,0,2.6026208,-2.7107272,-1.0127269,53432,18959
37358,0,2.5924175,-2.7157247,-1.0322728,9358,66548
37359,0,3.2281458,-3.1261044,-1.22339,53160,75877
37360,0,2.506773,-2.6745293,-0.91046387,89056,73567
37361,0,2.856324,-2.8613937,-1.0846813,33534,80891
37362,0,2.8373096,-2.8883667,-1.0206603,59730,18170
37363,0,2.7522447,-3.2182298,-0.7923331,69138,77492
37364,0,2.7584174,-3.0594602,-1.012869,63477,30466
37365,0,2.777622,-2.746408,-1.0874163,66507,19870
37366,0,2.1649194,-2.8818564,-0.42178866,75768,75369
37367,0,2.804958,-2.7606647,-1.1421431,14998,10521
37368,0,2.9036522,-2.860566,-1.3229743,49567,52716
37369,0,-1.7745618,2.365936,-0.080399714,82995,84791
37370,0,2.8137863,-2.9075391,-0.947876,37339,72475
37371,0,2.694872,-2.8628607,-0.90569067,83370,42550
37372,0,2.9708617,-2.889213,-1.1331666,71372,44914
37373,0,2.6543007,-2.7785134,-1.058596,3500,24694
37374,0,2.8659637,-2.9705706,-1.0592258,63844,34685
37375,0,2.9353223,-2.9619935,-0.9516099,11560,86370
37376,0,2.8796058,-2.823529,-1.1081389,18377,60416
37377,0,2.7975044,-2.8740892,-1.0197554,56623,42167
37378,0,2.7050056,-2.8694465,-0.9896301,8510,62182
37379,0,2.8062072,-2.858605,-1.0688891,83809,21452
37380,0,2.9794006,-2.92865,-1.0728058,72051,91264
37381,0,2.6348534,-2.7908015,-0.90314907,76038,12617
37382,0,2.985206,-2.9049702,-1.1453203,20091,26919
37383,0,2.8256285,-2.898129,-0.9423433,14414,80449
37384,0,2.7929974,-2.8752465,-1.0171577,83577,20152
37385,0,2.2536616,-2.3354433,-1.0097252,32328,28390
37386,0,2.555783,-2.7460938,-0.8937253,8498,50370
37387,0,2.4464045,-2.7377548,-0.85898244,56751,23666
37388,0,2.7861223,-2.7633326,-1.0887989,83174,16950
37389,0,3.0310216,-3.0962017,-1.2759929,8592,43050
37390,0,2.914556,-2.8848016,-1.0453469,22620,33952
37391,0,2.9176865,-2.91856,-1.0681306,23226,27790
37392,0,2.6113772,-2.7332642,-0.8688904,64503,14430
37393,0,2.700565,-2.697948,-1.1064684,43879,11240
37394,0,2.8861217,-2.8453445,-1.0527807,42142,37930
37395,0,2.6741967,-2.8991017,-1.0388426,11543,17544
37396,0,2.8158545,-2.8332505,-1.0496078,9248,84207
37397,0,3.0514617,-2.9212008,-1.1802533,74883,88668
37398,0,2.8659594,-2.825541,-1.095802,85005,63906
37399,0,2.7745821,-2.9043941,-1.049578,45128,46362
37400,0,2.783317,-2.8381228,-1.0080321,57235,79692
37401,0,2.727883,-2.7736351,-1.0232763,18520,5896
37402,0,2.6366708,-2.6670883,-1.040664,67890,77659
37403,0,2.601703,-3.1435418,-0.64642084,16182,44240
37404,0,2.9388132,-2.882515,-1.2370249,23883,12895
37405,0,3.1550512,-3.0273037,-1.1889201,84212,24563
37406,0,3.0805702,-3.062316,-1.1690098,29563,59417
37407,0,2.879331,-2.7807734,-1.0998646,53203,38548
37408,0,2.6878603,-2.7413912,-1.0346977,31201,7434
37409,0,2.667138,-2.7807722,-0.9575347,25924,71202
37410,0,2.5189917,-2.7594259,-0.9192167,29603,5388
37411,0,3.0495276,-2.917746,-1.227314,43798,79432
37412,0,3.1843874,-3.0661168,-1.2026123,20662,52221
37413,0,2.8421721,-2.884969,-1.0240759,50822,28540
37414,0,2.87191,-2.9501827,-1.0154777,3014,23071
37415,0,2.854898,-2.8627896,-1.0581542,6946,15852
